[2026-03-08 23:09:22,855][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,641][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,661][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,662][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,737][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,745][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,950][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:40,964][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,134][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,137][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,141][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,152][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,204][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,283][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,657][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,672][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,884][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:41,936][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,180][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,184][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,188][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,360][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,370][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,468][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,703][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,787][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,802][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,820][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,861][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,911][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:42,920][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,260][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,397][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,434][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,450][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,753][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,859][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:43,995][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,005][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,011][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,015][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,338][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,475][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,802][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,810][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,850][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,856][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,862][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:44,946][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,164][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,181][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,338][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,383][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,577][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,602][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,718][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,849][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,853][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,863][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:45,933][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,165][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,177][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,432][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,594][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,640][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,910][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,922][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:46,998][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,170][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,238][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,304][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,428][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,443][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,485][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,637][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,645][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,699][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:47,977][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,076][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,209][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,304][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,322][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,351][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,469][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,470][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,477][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,600][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,681][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,802][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,806][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,837][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,854][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:48,995][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,000][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,019][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,020][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,343][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,356][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,523][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,528][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,592][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,816][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,874][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,879][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:49,905][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,043][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,307][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,575][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,585][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,741][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,758][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,817][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,825][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:50,874][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,098][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,133][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,260][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,324][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,486][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,619][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,643][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,665][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,713][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:51,894][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,024][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,143][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,173][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,176][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,344][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,369][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,386][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,388][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,552][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,679][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,684][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,685][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,776][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,877][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:52,922][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,196][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,201][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,209][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,214][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,301][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,316][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,721][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,735][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,822][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,848][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:53,851][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,075][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,105][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,128][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,253][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,296][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,316][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,468][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,763][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,776][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,815][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,970][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:54,980][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:55,015][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:55,018][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:55,289][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
[2026-03-08 23:09:55,330][httpx][INFO] - HTTP Request: POST https://shiyangtest5761048363.services.ai.azure.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
